"","sub","item","cond","boundaryN","wordN","word","trial_type"
"9628",4,225,"ben",9,7,"tatl?","exp_3"
"9629",4,225,"ben",9,8,"i?in","exp_3"
"9630",4,225,"ben",9,9,"s?t","exp_3"
"9631",4,225,"ben",9,10,"ald?","exp_3"
"9632",4,225,"ben",9,11,"ama","exp_3"
"9633",4,225,"ben",9,12,"tatl?","exp_3"
"9634",4,225,"ben",9,13,"yapmaya","exp_3"
"9635",4,225,"ben",9,14,"vaktimiz","exp_3"
"9636",4,225,"ben",9,15,"olmad?.","exp_3"
"9637",4,193,"ben",7,1,"Sokaktan","exp_3"
"9638",4,193,"ben",7,2,"ge?en","exp_3"
"9639",4,193,"ben",7,3,"?ocuk","exp_3"
"9640",4,193,"ben",7,4,"?ok","exp_3"
"9641",4,193,"ben",7,5,"g??l?","exp_3"
"9642",4,193,"ben",7,6,"vurunca","exp_3"
"9643",4,193,"ben",7,7,"top","exp_3"
"9644",4,193,"ben",7,8,"?at?ya","exp_3"
"9645",4,193,"ben",7,9,"ka?t?.","exp_3"
"9646",4,210,"identical",6,1,"Bu","exp_3"
"9647",4,210,"identical",6,2,"resim","exp_3"
"9648",4,210,"identical",6,3,"salondaki","exp_3"
"9649",4,210,"identical",6,4,"duvarda","exp_3"
"9650",4,210,"identical",6,5,"?ok","exp_3"
"9651",4,210,"identical",6,6,"iyi","exp_3"
"9652",4,210,"identical",6,7,"g?r?nm?yordu","exp_3"
"9653",4,210,"identical",6,8,"bu","exp_3"
"9654",4,210,"identical",6,9,"y?zden","exp_3"
"9655",4,210,"identical",6,10,"ba?ka","exp_3"
"9656",4,210,"identical",6,11,"odaya","exp_3"
"9657",4,210,"identical",6,12,"asmaya","exp_3"
"9658",4,210,"identical",6,13,"karar","exp_3"
"9659",4,210,"identical",6,14,"verdik.","exp_3"
"9660",4,188,"identical",4,1,"?ark?c?n?n","exp_3"
"9661",4,188,"identical",4,2,"t?m","exp_3"
"9662",4,188,"identical",4,3,"alb?mleri","exp_3"
"9663",4,188,"identical",4,4,"?ok","exp_3"
"9664",4,188,"identical",4,5,"satt?","exp_3"
"9665",4,188,"identical",4,6,"ve","exp_3"
"9666",4,188,"identical",4,7,"bir","exp_3"
"9667",4,188,"identical",4,8,"anda","exp_3"
"9668",4,188,"identical",4,9,"?nlendi.","exp_3"
"9669",4,194,"identical",6,1,"?alan","exp_3"
"9670",4,194,"identical",6,2,"kap?y?","exp_3"
"9671",4,194,"identical",6,3,"duymad???","exp_3"
"9672",4,194,"identical",6,4,"i?in","exp_3"
"9673",4,194,"identical",6,5,"penceresine","exp_3"
"9674",4,194,"identical",6,6,"ta?","exp_3"
"9675",4,194,"identical",6,7,"att?k","exp_3"
"9676",4,194,"identical",6,8,"fakat","exp_3"
"9677",4,194,"identical",6,9,"yinede","exp_3"
"9678",4,194,"identical",6,10,"uyanmad?.","exp_3"
"9679",4,190,"identical",6,1,"Kom?usunun","exp_3"
"9680",4,190,"identical",6,2,"ke?ileri","exp_3"
"9681",4,190,"identical",6,3,"g?nde","exp_3"
"9682",4,190,"identical",6,4,"iki","exp_3"
"9683",4,190,"identical",6,5,"litre","exp_3"
"9684",4,190,"identical",6,6,"s?t","exp_3"
"9685",4,190,"identical",6,7,"veriyor","exp_3"
"9686",4,190,"identical",6,8,"diye","exp_3"
"9687",4,190,"identical",6,9,"asla","exp_3"
"9688",4,190,"identical",6,10,"s?t","exp_3"
"9689",4,190,"identical",6,11,"alma","exp_3"
"9690",4,190,"identical",6,12,"ihtiyac?","exp_3"
"9691",4,190,"identical",6,13,"hissetmedi.","exp_3"
"9692",4,200,"identical",5,1,"Evde","exp_3"
"9693",4,200,"identical",5,2,"toplan?p","exp_3"
"9694",4,200,"identical",5,3,"erkek","exp_3"
"9695",4,200,"identical",5,4,"erke?e","exp_3"
"9696",4,200,"identical",5,5,"ma?","exp_3"
"9697",4,200,"identical",5,6,"izlemeyi","exp_3"
"9698",4,200,"identical",5,7,"?ok","exp_3"
"9699",4,200,"identical",5,8,"seviyorlar","exp_3"
"9700",4,200,"identical",5,9,"fakat","exp_3"
"9701",4,200,"identical",5,10,"ben","exp_3"
"9702",4,200,"identical",5,11,"televizyon","exp_3"
"9703",4,200,"identical",5,12,"izleyemiyorum.","exp_3"
"9704",4,202,"identical",4,1,"Yeni","exp_3"
"9705",4,202,"identical",4,2,"ald???","exp_3"
"9706",4,202,"identical",4,3,"?anta","exp_3"
"9707",4,202,"identical",4,4,"ela","exp_3"
"9708",4,202,"identical",4,5,"rengi","exp_3"
"9709",4,202,"identical",4,6,"elbisesi","exp_3"
"9710",4,202,"identical",4,7,"ile","exp_3"
"9711",4,202,"identical",4,8,"uyumsuz","exp_3"
"9712",4,202,"identical",4,9,"olmu?tu.","exp_3"
"9713",4,242,"identical",6,1,"Ge?en","exp_3"
"9714",4,242,"identical",6,2,"ak?am","exp_3"
"9715",4,242,"identical",6,3,"gitti?imiz","exp_3"
"9716",4,242,"identical",6,4,"restorandaki","exp_3"
"9717",4,242,"identical",6,5,"yemekler","exp_3"
"9718",4,242,"identical",6,6,"?ok","exp_3"
"9719",4,242,"identical",6,7,"k?t?yd?","exp_3"
"9720",4,242,"identical",6,8,"bir","exp_3"
"9721",4,242,"identical",6,9,"daha","exp_3"
"9722",4,242,"identical",6,10,"oraya","exp_3"
"9723",4,242,"identical",6,11,"gitmeyelim.","exp_3"
"9724",4,179,"ben",4,1,"?arpman?n","exp_3"
"9725",4,179,"ben",4,2,"etkisiyle","exp_3"
"9726",4,179,"ben",4,3,"ba??ndan","exp_3"
"9727",4,179,"ben",4,4,"kan","exp_3"
"9728",4,179,"ben",4,5,"ak?yordu","exp_3"
"9729",4,179,"ben",4,6,"bunu","exp_3"
"9730",4,179,"ben",4,7,"g?ren","exp_3"
"9731",4,179,"ben",4,8,"karde?i","exp_3"
"9732",4,179,"ben",4,9,"bay?ld?.","exp_3"
"9733",4,170,"identical",4,1,"D??ar?dan","exp_3"
"9734",4,170,"identical",4,2,"bak?ld???nda","exp_3"
"9735",4,170,"identical",4,3,"olduk?a","exp_3"
"9736",4,170,"identical",4,4,"saf","exp_3"
"9737",4,170,"identical",4,5,"g?r?n?yordu","exp_3"
"9738",4,170,"identical",4,6,"ama","exp_3"
"9739",4,170,"identical",4,7,"onu","exp_3"
"9740",4,170,"identical",4,8,"tan?yan","exp_3"
"9741",4,170,"identical",4,9,"herkes","exp_3"
"9742",4,170,"identical",4,10,"k?t?","exp_3"
"9743",4,170,"identical",4,11,"bir","exp_3"
"9744",4,170,"identical",4,12,"insan","exp_3"
"9745",4,170,"identical",4,13,"oldu?unu","exp_3"
"9746",4,170,"identical",4,14,"biliyordu.","exp_3"
"9747",4,176,"identical",5,1,"Kutlama","exp_3"
"9748",4,176,"identical",5,2,"gecesinde","exp_3"
"9749",4,176,"identical",5,3,"herkes","exp_3"
"9750",4,176,"identical",5,4,"?ok","exp_3"
"9751",4,176,"identical",5,5,"??k","exp_3"
"9752",4,176,"identical",5,6,"giyinmi?ti","exp_3"
"9753",4,176,"identical",5,7,"ama","exp_3"
"9754",4,176,"identical",5,8,"ben","exp_3"
"9755",4,176,"identical",5,9,"sade","exp_3"
"9756",4,176,"identical",5,10,"giyinmi?tim.","exp_3"
"9757",4,171,"ben",6,1,"Her","exp_3"
"9758",4,171,"ben",6,2,"ay","exp_3"
"9759",4,171,"ben",6,3,"d?zenli","exp_3"
"9760",4,171,"ben",6,4,"bir","exp_3"
"9761",4,171,"ben",6,5,"?ekilde","exp_3"
"9762",4,171,"ben",6,6,"fal","exp_3"
"9763",4,171,"ben",6,7,"bakt?r?rd?","exp_3"
"9764",4,171,"ben",6,8,"ama","exp_3"
"9765",4,171,"ben",6,9,"art?k","exp_3"
"9766",4,171,"ben",6,10,"paras?","exp_3"
"9767",4,171,"ben",6,11,"kalmam??t?.","exp_3"
"9768",4,166,"identical",8,1,"O","exp_3"
"9769",4,166,"identical",8,2,"kadar","exp_3"
"9770",4,166,"identical",8,3,"?ok","exp_3"
"9771",4,166,"identical",8,4,"kar","exp_3"
"9772",4,166,"identical",8,5,"ya?d?","exp_3"
"9773",4,166,"identical",8,6,"ki","exp_3"
"9774",4,166,"identical",8,7,"kap?n?n","exp_3"
"9775",4,166,"identical",8,8,"?n?","exp_3"
"9776",4,166,"identical",8,9,"kapand?","exp_3"
"9777",4,166,"identical",8,10,"diye","exp_3"
"9778",4,166,"identical",8,11,"kimse","exp_3"
"9779",4,166,"identical",8,12,"evden","exp_3"
"9780",4,166,"identical",8,13,"??kamad?.","exp_3"
"9781",4,220,"identical",7,1,"Arkada??m?n","exp_3"
"9782",4,220,"identical",7,2,"evine","exp_3"
"9783",4,220,"identical",7,3,"ak?am","exp_3"
"9784",4,220,"identical",7,4,"yeme?i","exp_3"
"9785",4,220,"identical",7,5,"i?in","exp_3"
"9786",4,220,"identical",7,6,"bir?ok","exp_3"
"9787",4,220,"identical",7,7,"kez","exp_3"
"9788",4,220,"identical",7,8,"gittim","exp_3"
"9789",4,220,"identical",7,9,"ama","exp_3"
"9790",4,220,"identical",7,10,"hala","exp_3"
"9791",4,220,"identical",7,11,"her","exp_3"
"9792",4,220,"identical",7,12,"seferinde","exp_3"
"9793",4,220,"identical",7,13,"yolu","exp_3"
"9794",4,220,"identical",7,14,"kar??t?r?yorum.","exp_3"
"9795",4,184,"identical",7,1,"Kuzey","exp_3"
"9796",4,184,"identical",7,2,"Anadolu","exp_3"
"9797",4,184,"identical",7,3,"fay?","exp_3"
"9798",4,184,"identical",7,4,"T?rkiye'nin","exp_3"
"9799",4,184,"identical",7,5,"en","exp_3"
"9800",4,184,"identical",7,6,"uzun","exp_3"
"9801",4,184,"identical",7,7,"fay","exp_3"
"9802",4,184,"identical",7,8,"hatt?d?r.","exp_3"
"9803",4,224,"identical",6,1,"Gece","exp_3"
"9804",4,224,"identical",6,2,"yar?s?na","exp_3"
"9805",4,224,"identical",6,3,"kadar","exp_3"
"9806",4,224,"identical",6,4,"ders","exp_3"
"9807",4,224,"identical",6,5,"?al??mak","exp_3"
"9808",4,224,"identical",6,6,"zor","exp_3"
"9809",4,224,"identical",6,7,"olmal?","exp_3"
"9810",4,224,"identical",6,8,"o","exp_3"
"9811",4,224,"identical",6,9,"y?zden","exp_3"
"9812",4,224,"identical",6,10,"uykusuz","exp_3"
"9813",4,224,"identical",6,11,"kal?yor","exp_3"
"9814",4,224,"identical",6,12,"olabilirsin.","exp_3"
"9815",4,246,"identical",7,1,"Bu","exp_3"
"9816",4,246,"identical",7,2,"pantolonu","exp_3"
"9817",4,246,"identical",7,3,"vitrinde","exp_3"
"9818",4,246,"identical",7,4,"be?enmeme","exp_3"
"9819",4,246,"identical",7,5,"ra?men","exp_3"
"9820",4,246,"identical",7,6,"?zerimde","exp_3"
"9821",4,246,"identical",7,7,"pek","exp_3"
"9822",4,246,"identical",7,8,"g?zel","exp_3"
"9823",4,246,"identical",7,9,"durmad?","exp_3"
"9824",4,246,"identical",7,10,"o","exp_3"
"9825",4,246,"identical",7,11,"y?zden","exp_3"
"9826",4,246,"identical",7,12,"almaktan","exp_3"
"9827",4,246,"identical",7,13,"vazge?tim.","exp_3"
"9828",4,234,"identical",6,1,"Hafta","exp_3"
"9829",4,234,"identical",6,2,"sonu","exp_3"
"9830",4,234,"identical",6,3,"pikni?e","exp_3"
"9831",4,234,"identical",6,4,"s?n?f","exp_3"
"9832",4,234,"identical",6,5,"arkada?lar?m","exp_3"
"9833",4,234,"identical",6,6,"ile","exp_3"
"9834",4,234,"identical",6,7,"gidece?im","exp_3"
"9835",4,234,"identical",6,8,"ama","exp_3"
"9836",4,234,"identical",6,9,"istersen","exp_3"
"9837",4,234,"identical",6,10,"sen","exp_3"
"9838",4,234,"identical",6,11,"de","exp_3"
"9839",4,234,"identical",6,12,"gelebilirsin.","exp_3"
"9840",4,223,"ben",6,1,"D?n","exp_3"
"9841",4,223,"ben",6,2,"gece","exp_3"
"9842",4,223,"ben",6,3,"?ok","exp_3"
"9843",4,223,"ben",6,4,"k?t?","exp_3"
"9844",4,223,"ben",6,5,"bir","exp_3"
"9845",4,223,"ben",6,6,"d??","exp_3"
"9846",4,223,"ben",6,7,"g?rd?m","exp_3"
"9847",4,223,"ben",6,8,"o","exp_3"
"9848",4,223,"ben",6,9,"y?zden","exp_3"
"9849",4,223,"ben",6,10,"seni","exp_3"
"9850",4,223,"ben",6,11,"aramak","exp_3"
"9851",4,223,"ben",6,12,"istedim.","exp_3"
"9852",4,206,"identical",5,1,"??","exp_3"
"9853",4,206,"identical",5,2,"yerindeki","exp_3"
"9854",4,206,"identical",5,3,"?ayc?","exp_3"
"9855",4,206,"identical",5,4,"iki","exp_3"
"9856",4,206,"identical",5,5,"g?n","exp_3"
"9857",4,206,"identical",5,6,"tatil","exp_3"
"9858",4,206,"identical",5,7,"izni","exp_3"
"9859",4,206,"identical",5,8,"istedi","exp_3"
"9860",4,206,"identical",5,9,"o","exp_3"
"9861",4,206,"identical",5,10,"y?zden","exp_3"
"9862",4,206,"identical",5,11,"?aylar?","exp_3"
"9863",4,206,"identical",5,12,"ben","exp_3"
"9864",4,206,"identical",5,13,"yap?yorum.","exp_3"
"9865",4,203,"ben",7,1,"O","exp_3"
"9866",4,203,"ben",7,2,"kadar","exp_3"
"9867",4,203,"ben",7,3,"fazla","exp_3"
"9868",4,203,"ben",7,4,"?al??m??t?","exp_3"
"9869",4,203,"ben",7,5,"ki","exp_3"
"9870",4,203,"ben",7,6,"ila?lar","exp_3"
"9871",4,203,"ben",7,7,"ba?","exp_3"
"9872",4,203,"ben",7,8,"a?r?s?n?","exp_3"
"9873",4,203,"ben",7,9,"engellemeye","exp_3"
"9874",4,203,"ben",7,10,"yetmemi?ti.","exp_3"
"9875",4,245,"ben",6,1,"Y?kad???m","exp_3"
"9876",4,245,"ben",6,2,"?ama??rlar?","exp_3"
"9877",4,245,"ben",6,3,"ipe","exp_3"
"9878",4,245,"ben",6,4,"asarken","exp_3"
"9879",4,245,"ben",6,5,"yanl??l?kla","exp_3"
"9880",4,245,"ben",6,6,"ipi","exp_3"
"9881",4,245,"ben",6,7,"kopard?m","exp_3"
"9882",4,245,"ben",6,8,"o","exp_3"
"9883",4,245,"ben",6,9,"y?zden","exp_3"
"9884",4,245,"ben",6,10,"?ama??rlar?m","exp_3"
"9885",4,245,"ben",6,11,"?slak","exp_3"
"9886",4,245,"ben",6,12,"kald?.","exp_3"
"9887",4,204,"identical",6,1,"Hava","exp_3"
"9888",4,204,"identical",6,2,"?ok","exp_3"
"9889",4,204,"identical",6,3,"s?cak","exp_3"
"9890",4,204,"identical",6,4,"olmamas?na","exp_3"
"9891",4,204,"identical",6,5,"ra?men","exp_3"
"9892",4,204,"identical",6,6,"nem","exp_3"
"9893",4,204,"identical",6,7,"oldu?u","exp_3"
"9894",4,204,"identical",6,8,"i?in","exp_3"
"9895",4,204,"identical",6,9,"herkes","exp_3"
"9896",4,204,"identical",6,10,"?ok","exp_3"
"9897",4,204,"identical",6,11,"terliyordu.","exp_3"
"9898",4,163,"ben",7,1,"Onu","exp_3"
"9899",4,163,"ben",7,2,"i?e","exp_3"
"9900",4,163,"ben",7,3,"geri","exp_3"
"9901",4,163,"ben",7,4,"als?n","exp_3"
"9902",4,163,"ben",7,5,"diye","exp_3"
"9903",4,163,"ben",7,6,"patronuna","exp_3"
"9904",4,163,"ben",7,7,"?ok","exp_3"
"9905",4,163,"ben",7,8,"yalvard?","exp_3"
"9906",4,163,"ben",7,9,"lakin","exp_3"
"9907",4,163,"ben",7,10,"patronu","exp_3"
"9908",4,163,"ben",7,11,"istifini","exp_3"
"9909",4,163,"ben",7,12,"bozmad?.","exp_3"
"9910",4,173,"ben",6,1,"?yle","exp_3"
"9911",4,173,"ben",6,2,"pozitif","exp_3"
"9912",4,173,"ben",6,3,"bir","exp_3"
"9913",4,173,"ben",6,4,"insand?","exp_3"
"9914",4,173,"ben",6,5,"ki","exp_3"
"9915",4,173,"ben",6,6,"hep","exp_3"
"9916",4,173,"ben",6,7,"g?lerdi","exp_3"
"9917",4,173,"ben",6,8,"ama","exp_3"
"9918",4,173,"ben",6,9,"i?ten","exp_3"
"9919",4,173,"ben",6,10,"i?e","exp_3"
"9920",4,173,"ben",6,11,"?ok","exp_3"
"9921",4,173,"ben",6,12,"mutsuzdu.","exp_3"
"9922",4,172,"identical",6,1,"Kurucusu","exp_3"
"9923",4,172,"identical",6,2,"?ld?kten","exp_3"
"9924",4,172,"identical",6,3,"sonra","exp_3"
"9925",4,172,"identical",6,4,"tiyatro","exp_3"
"9926",4,172,"identical",6,5,"salonu","exp_3"
"9927",4,172,"identical",6,6,"bo?","exp_3"
"9928",4,172,"identical",6,7,"kald?","exp_3"
"9929",4,172,"identical",6,8,"ve","exp_3"
"9930",4,172,"identical",6,9,"sat??a","exp_3"
"9931",4,172,"identical",6,10,"sunuldu.","exp_3"
"9932",4,228,"identical",7,1,"Bu","exp_3"
"9933",4,228,"identical",7,2,"yaz","exp_3"
"9934",4,228,"identical",7,3,"tatile","exp_3"
"9935",4,228,"identical",7,4,"en","exp_3"
"9936",4,228,"identical",7,5,"yak?n","exp_3"
"9937",4,228,"identical",7,6,"arkada??m","exp_3"
"9938",4,228,"identical",7,7,"ile","exp_3"
"9939",4,228,"identical",7,8,"gidece?im","exp_3"
"9940",4,228,"identical",7,9,"ama","exp_3"
"9941",4,228,"identical",7,10,"baharda","exp_3"
"9942",4,228,"identical",7,11,"seninle","exp_3"
"9943",4,228,"identical",7,12,"gidebiliriz.","exp_3"
"9944",4,247,"ben",7,1,"Ak?ama","exp_3"
"9945",4,247,"ben",7,2,"gelecek","exp_3"
"9946",4,247,"ben",7,3,"arkada?lar?m","exp_3"
"9947",4,247,"ben",7,4,"i?in","exp_3"
"9948",4,247,"ben",7,5,"?ay","exp_3"
"9949",4,247,"ben",7,6,"ve","exp_3"
"9950",4,247,"ben",7,7,"kek","exp_3"
"9951",4,247,"ben",7,8,"yapt?m","exp_3"
"9952",4,247,"ben",7,9,"ama","exp_3"
"9953",4,247,"ben",7,10,"gelmekten","exp_3"
"9954",4,247,"ben",7,11,"vazge?tiler.","exp_3"
"9955",4,164,"identical",6,1,"Uyku","exp_3"
"9956",4,164,"identical",6,2,"problemi","exp_3"
"9957",4,164,"identical",6,3,"y?z?nden","exp_3"
"9958",4,164,"identical",6,4,"i?e","exp_3"
"9959",4,164,"identical",6,5,"hep","exp_3"
"9960",4,164,"identical",6,6,"ge?","exp_3"
"9961",4,164,"identical",6,7,"kal?yor","exp_3"
"9962",4,164,"identical",6,8,"ve","exp_3"
"9963",4,164,"identical",6,9,"verimli","exp_3"
"9964",4,164,"identical",6,10,"?al??am?yordu.","exp_3"
"9965",4,201,"ben",7,1,"Bana","exp_3"
"9966",4,201,"ben",7,2,"ald???","exp_3"
"9967",4,201,"ben",7,3,"vazo","exp_3"
"9968",4,201,"ben",7,4,"k?r?l?nca","exp_3"
"9969",4,201,"ben",7,5,"her","exp_3"
"9970",4,201,"ben",7,6,"taraf","exp_3"
"9971",4,201,"ben",7,7,"cam","exp_3"
"9972",4,201,"ben",7,8,"k?r???","exp_3"
"9973",4,201,"ben",7,9,"oldu","exp_3"
"9974",4,201,"ben",7,10,"ve","exp_3"
"9975",4,201,"ben",7,11,"temizlemesi","exp_3"
"9976",4,201,"ben",7,12,"?ok","exp_3"
"9977",4,201,"ben",7,13,"uzun","exp_3"
"9978",4,201,"ben",7,14,"s?rd?.","exp_3"
"9979",4,181,"ben",4,1,"Evin","exp_3"
"9980",4,181,"ben",4,2,"t?m","exp_3"
"9981",4,181,"ben",4,3,"demirleri","exp_3"
"9982",4,181,"ben",4,4,"pas","exp_3"
"9983",4,181,"ben",4,5,"tutmu?","exp_3"
"9984",4,181,"ben",4,6,"bu","exp_3"
"9985",4,181,"ben",4,7,"y?zden","exp_3"
"9986",4,181,"ben",4,8,"i??i","exp_3"
"9987",4,181,"ben",4,9,"?a??rmam?z","exp_3"
"9988",4,181,"ben",4,10,"gerekti.","exp_3"
"9989",4,167,"ben",6,1,"Emekli","exp_3"
"9990",4,167,"ben",6,2,"olduktan","exp_3"
"9991",4,167,"ben",6,3,"sonra","exp_3"
"9992",4,167,"ben",6,4,"?iftli?e","exp_3"
"9993",4,167,"ben",6,5,"yerle?ip","exp_3"
"9994",4,167,"ben",6,6,"bal","exp_3"
"9995",4,167,"ben",6,7,"?rettip","exp_3"
"9996",4,167,"ben",6,8,"satmaya","exp_3"
"9997",4,167,"ben",6,9,"karar","exp_3"
"9998",4,167,"ben",6,10,"verdi.","exp_3"
"9999",4,168,"identical",8,1,"?yle","exp_3"
"10000",4,168,"identical",8,2,"gizemli","exp_3"
"10001",4,168,"identical",8,3,"hareket","exp_3"
"10002",4,168,"identical",8,4,"ediyordu","exp_3"
"10003",4,168,"identical",8,5,"ki","exp_3"
"10004",4,168,"identical",8,6,"belli","exp_3"
"10005",4,168,"identical",8,7,"ki","exp_3"
"10006",4,168,"identical",8,8,"s?r","exp_3"
"10007",4,168,"identical",8,9,"sakl?yordu","exp_3"
"10008",4,168,"identical",8,10,"ama","exp_3"
"10009",4,168,"identical",8,11,"ben","exp_3"
"10010",4,168,"identical",8,12,"ne","exp_3"
"10011",4,168,"identical",8,13,"oldu?unu","exp_3"
"10012",4,168,"identical",8,14,"??zemedim.","exp_3"
"10013",4,187,"ben",8,1,"Gece","exp_3"
"10014",4,187,"ben",8,2,"g?nd?z","exp_3"
"10015",4,187,"ben",8,3,"alkol","exp_3"
"10016",4,187,"ben",8,4,"kulland???","exp_3"
"10017",4,187,"ben",8,5,"i?in","exp_3"
"10018",4,187,"ben",8,6,"arkada?lar?","exp_3"
"10019",4,187,"ben",8,7,"aras?nda","exp_3"
"10020",4,187,"ben",8,8,"ke?","exp_3"
"10021",4,187,"ben",8,9,"olarak","exp_3"
"10022",4,187,"ben",8,10,"bilinirdi","exp_3"
"10023",4,187,"ben",8,11,"ve","exp_3"
"10024",4,187,"ben",8,12,"herkes","exp_3"
"10025",4,187,"ben",8,13,"onunla","exp_3"
"10026",4,187,"ben",8,14,"dalga","exp_3"
"10027",4,187,"ben",8,15,"ge?erdi.","exp_3"
"10028",4,235,"ben",4,1,"Bug?n","exp_3"
"10029",4,235,"ben",4,2,"kendimi","exp_3"
"10030",4,235,"ben",4,3,"hi?","exp_3"
"10031",4,235,"ben",4,4,"iyi","exp_3"
"10032",4,235,"ben",4,5,"hissetmiyorum","exp_3"
"10033",4,235,"ben",4,6,"ama","exp_3"
"10034",4,235,"ben",4,7,"yine","exp_3"
"10035",4,235,"ben",4,8,"de","exp_3"
"10036",4,235,"ben",4,9,"gelmeye","exp_3"
"10037",4,235,"ben",4,10,"?al??aca??m.","exp_3"
"10038",4,197,"ben",4,1,"G?ne?li","exp_3"
"10039",4,197,"ben",4,2,"g?nlerde","exp_3"
"10040",4,197,"ben",4,3,"sahilde","exp_3"
"10041",4,197,"ben",4,4,"hep","exp_3"
"10042",4,197,"ben",4,5,"dondurma","exp_3"
"10043",4,197,"ben",4,6,"satan","exp_3"
"10044",4,197,"ben",4,7,"amca","exp_3"
"10045",4,197,"ben",4,8,"olur.","exp_3"
"10046",4,233,"ben",7,1,"Kalbimi","exp_3"
"10047",4,233,"ben",7,2,"k?rd???","exp_3"
"10048",4,233,"ben",7,3,"i?in","exp_3"
"10049",4,233,"ben",7,4,"onu","exp_3"
"10050",4,233,"ben",7,5,"affetmem","exp_3"
"10051",4,233,"ben",7,6,"?ok","exp_3"
"10052",4,233,"ben",7,7,"zor","exp_3"
"10053",4,233,"ben",7,8,"olacak","exp_3"
"10054",4,233,"ben",7,9,"ve","exp_3"
"10055",4,233,"ben",7,10,"uzun","exp_3"
"10056",4,233,"ben",7,11,"y?llar","exp_3"
"10057",4,233,"ben",7,12,"hi?","exp_3"
"10058",4,233,"ben",7,13,"unutamayaca??m.","exp_3"
"10059",4,238,"identical",7,1,"Televizyondaki","exp_3"
"10060",4,238,"identical",7,2,"bu","exp_3"
"10061",4,238,"identical",7,3,"filmi","exp_3"
"10062",4,238,"identical",7,4,"daha","exp_3"
"10063",4,238,"identical",7,5,"?nce","exp_3"
"10064",4,238,"identical",7,6,"??","exp_3"
"10065",4,238,"identical",7,7,"kez","exp_3"
"10066",4,238,"identical",7,8,"izlemi?tim","exp_3"
"10067",4,238,"identical",7,9,"ama","exp_3"
"10068",4,238,"identical",7,10,"bu","exp_3"
"10069",4,238,"identical",7,11,"k?sm?","exp_3"
"10070",4,238,"identical",7,12,"hi?","exp_3"
"10071",4,238,"identical",7,13,"fark","exp_3"
"10072",4,238,"identical",7,14,"etmemi?im.","exp_3"
"10073",4,213,"ben",4,1,"Kar??daki","exp_3"
"10074",4,213,"ben",4,2,"adaya","exp_3"
"10075",4,213,"ben",4,3,"bir?ok","exp_3"
"10076",4,213,"ben",4,4,"kez","exp_3"
"10077",4,213,"ben",4,5,"gittim","exp_3"
"10078",4,213,"ben",4,6,"ama","exp_3"
"10079",4,213,"ben",4,7,"yine","exp_3"
"10080",4,213,"ben",4,8,"de","exp_3"
"10081",4,213,"ben",4,9,"bahsetti?in","exp_3"
"10082",4,213,"ben",4,10,"yeri","exp_3"
"10083",4,213,"ben",4,11,"hi?","exp_3"
"10084",4,213,"ben",4,12,"g?rmemi?tim.","exp_3"
"10085",4,186,"identical",5,1,"Biz","exp_3"
"10086",4,186,"identical",5,2,"o","exp_3"
"10087",4,186,"identical",5,3,"mekan?n","exp_3"
"10088",4,186,"identical",5,4,"a??l???na","exp_3"
"10089",4,186,"identical",5,5,"d?n","exp_3"
"10090",4,186,"identical",5,6,"kat?ld?k.","exp_3"
"10091",4,221,"ben",7,1,"D?n","exp_3"
"10092",4,221,"ben",7,2,"ak?am","exp_3"
"10093",4,221,"ben",7,3,"?stanbul'a","exp_3"
"10094",4,221,"ben",7,4,"kar","exp_3"
"10095",4,221,"ben",7,5,"ya?d?","exp_3"
"10096",4,221,"ben",7,6,"ve","exp_3"
"10097",4,221,"ben",7,7,"her","exp_3"
"10098",4,221,"ben",7,8,"yer","exp_3"
"10099",4,221,"ben",7,9,"bembeyaz","exp_3"
"10100",4,221,"ben",7,10,"oldu.","exp_3"
"10101",4,219,"ben",6,1,"Onu","exp_3"
"10102",4,219,"ben",6,2,"bir?ok","exp_3"
"10103",4,219,"ben",6,3,"kez","exp_3"
"10104",4,219,"ben",6,4,"uyarmama","exp_3"
"10105",4,219,"ben",6,5,"ra?men","exp_3"
"10106",4,219,"ben",6,6,"hi?","exp_3"
"10107",4,219,"ben",6,7,"dinlemedi","exp_3"
"10108",4,219,"ben",6,8,"ve","exp_3"
"10109",4,219,"ben",6,9,"bildi?ini","exp_3"
"10110",4,219,"ben",6,10,"okudu","exp_3"
"10111",4,219,"ben",6,11,"o","exp_3"
"10112",4,219,"ben",6,12,"y?zden","exp_3"
"10113",4,219,"ben",6,13,"de","exp_3"
"10114",4,219,"ben",6,14,"kaybetti.","exp_3"
"10115",4,237,"ben",3,1,"Telefonumdaki","exp_3"
"10116",4,237,"ben",3,2,"mavi","exp_3"
"10117",4,237,"ben",3,3,"tu?","exp_3"
"10118",4,237,"ben",3,4,"bozuldu?u","exp_3"
"10119",4,237,"ben",3,5,"i?in","exp_3"
"10120",4,237,"ben",3,6,"tamire","exp_3"
"10121",4,237,"ben",3,7,"yollad?m.","exp_3"
"10122",4,232,"identical",4,1,"Bug?n","exp_3"
"10123",4,232,"identical",4,2,"kaybetti?im","exp_3"
"10124",4,232,"identical",4,3,"kalem","exp_3"
"10125",4,232,"identical",4,4,"gri","exp_3"
"10126",4,232,"identical",4,5,"rengindeydi.","exp_3"
"10127",4,175,"ben",4,1,"Gemici","exp_3"
